Id,Price
14931,217116.12338664252
8299,197996.0773419908
2147,172573.01555114717
11567,402344.44624187367
5905,137660.96098185977
11160,109222.89190424272
8275,148402.0521610843
16398,259543.80575146255
11229,191334.72382037225
10309,166347.199579395
7340,267508.5907559377
7653,166583.55147757605
272,195140.90144900588
9831,211873.80649236406
5016,148424.630187883
5968,80435.842325028
796,239840.0882468136
12123,130500.90233605549
16629,191876.48368623972
2637,172396.8961349095
6194,227790.50696114847
6216,389235.9118667983
14346,158254.7454818372
6428,139786.4846060345
2891,227389.57749533426
84,180714.62966410883
9260,208209.41185870903
15250,145400.82327848847
2348,204058.8102674271
10427,280150.30233377876
13230,257725.85515487092
1691,191904.8088569368
8803,128121.71523182168
5464,277434.68145380943
10559,115012.23537054214
16787,308032.34111971455
4278,159373.4971565243
6183,165527.12985247013
12775,160062.69656499507
10104,169000.86329137237
13663,191267.24070972978
9404,261986.9960405348
14724,206003.87827164136
10040,175639.43689167837
4646,190129.28307695544
4754,156858.44031252302
3310,212277.93466578328
2003,192117.86157611443
7312,277622.6479262174
10921,223680.34955972966
13419,272070.18616251246
10105,162319.06856190224
2196,391886.9814949699
12659,224763.37506392118
4380,220928.5233694993
10847,152281.05410177226
10805,287161.2704812972
8709,109448.64781208929
8319,174804.04579333737
2215,182692.60885579698
7000,202597.77703719333
7701,112221.11857288412
9678,189080.96674848278
14026,215157.63216201685
7971,173358.6838871943
13734,145971.3863131956
16483,190196.87647844516
6150,217568.71797803327
2931,276379.3506460404
5418,184160.80125130212
1662,527073.236395544
2441,215410.48605502598
669,151099.10627141024
7734,181919.76804905635
6010,261405.50314894813
266,137758.61413246894
632,142563.2610164088
16221,107674.38232943574
11832,180902.34000590706
5035,124863.13372471716
37,118646.26461101821
6168,185619.78307925296
11757,175395.00480196398
8086,121479.76714111013
6529,225458.74254857536
15121,189196.66300623494
13904,146047.6628332237
3711,206914.91109585215
16563,128870.27314553317
14494,172612.8664574479
3006,218571.94624006771
15299,119739.7870726628
92,269407.9151911458
8066,192333.41499956764
16071,212871.7204733933
10662,134391.45258079175
3883,237007.85154080455
5511,118907.04648172153
2821,251643.87400342466
9570,187684.30917388306
4326,242997.50384209873
9251,247138.84350570076
9031,211266.7464133637
12689,155717.82472325332
16380,278486.1001812925
1053,246205.63310989246
4568,192867.8397816306
16140,113721.66039021067
14356,407841.9847099268
8466,179672.44797482705
15652,140300.722076019
3285,120810.48711070538
3198,165699.0783234148
14088,445180.5712151492
2268,115990.22515970845
15472,196478.47891302628
1203,210700.79087271533
7157,306582.76275226485
6886,186434.33579775802
5083,249335.18107152812
7467,118028.35121173545
14068,204011.44456959557
2080,176607.56419101986
10865,159352.56967152865
13516,180723.85042803414
14150,214830.38733536887
7609,111671.71053731993
2144,308171.88605117134
10357,195348.05957221217
2396,223767.94630593053
1526,384263.7083477309
10890,248817.05399827316
8638,375838.53889121505
6050,256286.09404847174
7639,105397.14652973527
10544,192981.64834114668
9577,259122.0901248342
13195,215365.4900137295
3484,214856.99914417687
16668,370662.13661606715
7171,177672.95188813217
8547,232806.7877812109
12735,237154.79096664622
9093,187124.29387173164
15323,299444.16993972985
14897,141831.00472937935
5135,133054.64934816823
5327,195914.97851367362
13133,251624.5994633352
1676,272821.2058150995
16296,294061.81819337397
1095,144444.69414314165
12528,162221.16241777976
7348,283596.8353041781
11663,172112.28572130407
1803,209822.9860012058
1510,234851.09576648823
16045,194351.54057149362
2900,146515.8363288801
3236,178453.574587818
1318,251145.53218006407
14948,218429.90692878337
7840,266688.25823799486
15325,191523.48308221062
8700,162687.0362264106
15706,197617.3476535067
14449,185821.2814978557
16117,182247.95880158423
4529,190532.4819513823
11199,200519.6703849148
4052,362736.6800112895
821,212131.38916769048
68,237903.26062729533
554,111873.25381142733
452,194067.69011022375
11394,322630.29880931857
11393,179611.1771390224
9535,173951.17972034137
4024,187395.93165372396
10069,202400.1603427916
12007,158311.21775863096
12368,346832.4161403874
1259,363180.56461635587
1124,307327.34352125286
3707,184325.3139059876
8767,166244.85356685967
1919,168419.87472313986
16741,157780.31394158985
6664,290862.6658172911
5688,342126.1590048552
7799,152780.68830156582
14843,336501.9376775985
7532,152057.61674620106
8133,165607.81507011686
6264,317076.66880648694
4125,170543.44745912202
2410,171733.4847970101
13607,208507.62017183763
1716,277465.84919928084
1370,141831.53873752075
2273,392293.1019495903
15298,323542.6452478602
4284,256045.50872820482
12303,147101.004029226
7808,139939.0037620101
2203,145503.95734782264
7237,125568.36884989066
15864,178760.4118587959
2844,152952.9257283806
5729,161481.9154584363
11812,315573.92059385695
1779,142616.62795867136
6442,136856.17660555962
6160,210150.91778136033
8266,197849.88900995094
9903,158162.50540789543
2867,133277.1888061027
6998,181592.74557312482
13932,169591.4775358449
12587,172639.0153150533
3611,246142.16497892962
2646,273708.2538675999
1890,164271.1750049179
860,258549.88527143036
14187,199193.78610023294
12569,261678.00247967133
1276,94806.45756427084
12025,212413.60429198697
4890,307927.3658707986
14410,280486.4966064847
10352,263704.7498530736
11407,234848.8560707938
10384,173574.46403016432
7622,258384.40208559984
12578,159642.2269247675
15820,182639.557968387
563,197747.6045122363
15226,174389.90566202055
6396,214185.72219374723
6247,144624.03423594945
3339,149133.64673713344
10975,280286.52360224834
7475,101535.17352663098
11129,219973.5679994385
3051,247881.35410930138
10232,241135.90454286488
14106,178002.5912912214
5502,224996.43955695527
4558,76314.93033751634
4181,142907.96511970545
8426,129369.04539337946
6611,166097.98340665805
14641,143095.19108339673
15539,264991.07791091444
13119,148404.6890124549
11716,173368.96007347372
7316,258491.90468073246
7791,106890.64736219378
13034,376394.3432626198
1068,273117.3158634561
4060,166807.8931233866
10172,202392.75938770323
2591,192503.93597564765
12494,327188.755157172
7828,287951.90169075073
15284,183805.45218711797
7947,171113.35257191022
16335,219945.77605176598
10234,340075.324490692
2797,258029.48643819505
5341,225025.72732694444
3059,264977.58636639547
1559,69104.93368640298
15320,260514.61876397536
10284,371740.7440019909
4134,223374.35518240422
4481,231485.98249767374
7222,176318.4540520467
4062,217827.0383390252
2192,176904.5535863416
9637,179393.5040709814
16236,173312.07577769202
4272,163810.7369070293
9406,273927.2008016446
14309,226555.9479918073
1946,290904.5444600491
16235,246291.55630876683
7146,169249.34068052535
16784,228337.22356656377
349,326929.9580064407
6251,174066.00207625623
5128,382189.4967420645
11718,193018.07472051587
16721,92719.93781329438
12517,203391.1819822139
15961,192201.49979553287
9428,150737.19212553673
14541,148107.37224502917
10168,109151.54611383213
11270,159858.5548680463
13210,212572.77845781558
11518,165540.8806562137
12612,173446.31503340078
16352,117493.87125067473
9935,187172.1899710793
15521,347663.821907194
11482,199649.33392324366
11443,170337.58430130713
9459,256538.60187369862
9218,183058.38842872926
854,142230.60337153322
5619,131568.6341163731
9208,195535.034416117
4391,189708.4417114086
15207,160256.76351554654
7183,182924.91171337067
16442,215684.33633277382
7936,82681.5834035901
10606,318373.0317495045
4979,152013.9627760548
4854,258153.7151245354
16476,126135.44643314202
10516,172755.9241761531
16261,291150.1115883218
90,301600.6921812079
5433,178861.06390600544
14338,127816.85320356073
13487,211053.62096033248
8211,485268.08926945186
170,179946.3592477229
14051,96383.85019143975
10686,201251.13354102022
7595,313021.76096705464
6777,342899.5121043586
14661,180637.51384723358
13991,292126.28446413844
16795,179307.77198046242
2740,138144.85099843543
7368,313965.85454750934
2413,240455.77134946044
1852,478456.26623552723
15200,339920.0301678338
8467,325421.69895250094
16379,300122.0527478337
3375,183074.32130917106
5945,456136.6658276559
2641,175926.14252472518
2837,289402.8690355022
3498,217397.69337070125
10876,155768.42931331237
1285,223937.40729194094
9285,240648.49720464525
4015,323195.29461694794
2526,182076.85457603983
7814,206749.28871613924
7117,286161.7200837227
12359,110960.24315264972
3303,252827.28700751212
13874,184435.4356804188
5484,194089.18096478473
15067,159818.23342915706
12639,222464.6826434439
3388,220979.49304275415
4256,194957.19119372786
15738,188808.0174787892
14049,166798.435336073
15780,187199.13846487313
9564,178815.69396465845
11910,219064.79454987653
11315,199852.6457080651
1733,164079.72972097257
3910,339664.12547229097
7552,525427.28289764
254,207248.94093850907
5222,222527.0969627292
8314,234647.84291862967
16743,189506.6237880658
10335,116516.8890370712
8226,264284.25471951166
12254,237212.41464575403
13152,187164.26866949647
15020,208469.02979279033
16349,226956.96790821187
11924,165699.4382393975
12543,187426.5216977893
14114,216722.81422628288
12318,268796.2648141871
15383,187903.92855723665
6679,213319.169145165
635,191333.1517932428
15993,279053.2290216882
11375,175442.43842559107
11216,180395.34821592923
15401,211475.69598004545
11301,158798.37873254725
13804,272630.7519210246
10839,202855.3043985244
1588,329212.6628337898
3596,202227.39105706033
5816,179558.74655709215
8099,145462.35504605292
6551,196080.80298873392
14075,400869.74149706983
13431,218790.84240798577
9481,321998.9586880188
5295,148412.73355669435
15859,344523.87814528064
10634,309541.0015862988
444,217346.95115984138
11686,258550.61491459527
1213,216950.69702001513
13970,179572.16563947487
6849,441251.7393137573
9911,249403.22770808608
5649,164633.56323096703
7184,183965.00321589832
5877,255804.74621780665
1655,399527.495980243
15301,199800.63074220798
12389,244881.51997379595
5241,263457.4270211581
7048,161801.80215639007
10574,142680.48912730085
8593,158587.85070158326
4752,183010.48242721896
14663,177096.3565313237
10994,210976.35158988356
87,77775.6695274755
5132,123272.95380848575
6372,350219.09533186076
7411,300325.69479023875
3319,284630.2049930217
9355,120533.8869370932
5139,251377.73517330375
56,305255.3166824906
3249,200375.2287339999
5047,76621.9647441482
13238,351147.01828375674
2190,297166.56116549583
15599,182012.08034953524
6542,170016.8859206819
1968,179819.83235906746
5630,179093.11272691804
9157,210755.70934367247
789,184122.45745437377
1413,268926.35995869176
12514,266321.9390775936
13459,144073.82833623784
1345,263548.06731330033
4034,206635.20696455654
15169,153293.81634278654
6770,243331.86698034193
3334,184603.03809000188
12998,178637.09813140956
15870,233440.0858416267
1871,169405.96834767365
5770,171692.30106528665
13196,107926.22417306695
7633,197158.89495648604
10699,214011.5706864256
15470,200246.70446306266
1903,501175.2719623761
13860,228019.60491879805
7649,168526.6016978166
11043,176723.60700630394
2922,220519.819638839
7538,295100.5192824459
9477,112352.78751820374
117,369342.05210960767
1457,239953.38673682295
7082,169698.22960623231
3053,266309.5671737231
12522,104153.09844042064
5744,359224.8268496665
13566,386926.92799547187
1464,141262.7495161154
3852,117180.39211220323
9557,224784.73858317191
14719,405189.0947355738
13978,135643.71753486936
3286,153794.69655801487
13019,303242.08556302544
1421,136261.11975429437
13502,182242.96298057667
14811,133262.89519843902
9297,257643.3042263845
7749,388673.663202134
16555,139382.94989519546
14576,181367.31799494146
12766,147778.87420843492
4679,157385.85719011177
10033,198636.56984087953
11231,260373.97516668664
15112,151284.5078911095
10617,181271.8351159898
2175,170770.2421904286
16502,439262.28187392175
10106,186748.48912374914
12561,152515.3688818034
15907,305672.07690136024
8069,121889.31944064546
8316,129495.87229713041
12343,247174.69329069793
12092,149959.19325246752
1527,178636.91402386018
10010,207839.45919524145
655,105321.0194384218
10549,132216.42646495416
3248,117602.55922230531
13499,305237.19236185664
14959,203070.06379120835
6070,174585.9604703002
11360,226996.80021331896
12102,208974.6675209201
11870,301704.87855988933
3713,133954.37266355247
3230,150033.25705243638
7742,226301.83348086505
15092,334769.99285921926
8728,301700.1444781285
3386,143916.24262656245
9409,153186.4293260125
16545,263987.4812110166
3127,158195.96310650685
11344,154707.72955049662
2112,221729.05821701555
7310,215894.84564738238
6313,211045.7544542047
3681,424621.6492266926
5114,226792.6579263128
270,149637.3879042232
14350,182289.40956991765
12223,336077.81973037566
1066,181082.05258921187
16116,408402.36788429285
11410,528750.2098728463
4088,153263.0617659162
5956,170349.2698974732
14669,137990.26007479956
13871,136317.1308233526
4126,253933.07817435794
12114,195077.0485918342
16607,163939.15033924504
4266,221678.4990577561
13518,183061.9519197661
11856,261587.91621861368
3885,241913.42809457943
8891,171665.58624578724
4964,181588.86817881002
7696,161659.57277335902
6894,145354.72429600183
9766,204611.84838369512
4800,158491.96410254878
2840,190079.46501802787
4743,192093.18171141137
13562,490307.01263892784
8301,208811.11908302494
5405,175732.61175818995
1535,175079.18639946185
9073,127845.94702505937
1698,341295.3322845899
12262,231096.84653475625
6794,185641.56745552138
12701,191604.78669421613
8432,174374.70085752942
13540,130609.09424403976
8629,149086.21843004797
1440,180754.00619906702
8596,211638.9087041006
9575,268397.0414398861
14976,100713.66705704413
3149,224960.69822711733
5157,152589.17351798565
10748,178609.5149915248
9719,338930.7505496752
6376,186017.38117775178
9733,165559.49970884743
4749,215110.79166340813
4994,409000.6360776541
538,203649.41120772986
5512,133849.08115064615
9778,146105.1334992662
9761,142901.44266119017
3174,368633.014811348
13429,184499.04894618373
10467,78831.21987700206
14129,175335.61397386738
13608,191006.6962077025
11106,143898.8408800781
12048,174077.91904346787
1054,337690.5235176858
3582,169597.9247256675
1566,150658.6985672309
11529,143415.68631222402
11859,151202.7534587431
10582,150347.44260628187
14907,351317.1273738801
14039,160240.76740241033
10489,175210.5927329741
3331,316475.8189390204
10153,239816.87303634413
5271,170214.2386396465
11871,326356.5365149391
776,134473.71395185727
3994,129793.54701275924
9433,83482.95119388447
14275,129403.51155316996
8030,225646.34900526408
8169,259743.7204096055
8053,185963.96013919328
4822,194618.21565878234
13197,188960.83167516024
13634,289723.16720994416
8951,190761.73060012498
12176,237541.33716144483
15471,140322.8048737564
14962,138106.10097364977
12512,129527.22496308727
8697,491567.028962412
7095,211124.94722188317
13639,193179.42447703928
16660,186786.4440337035
5848,145957.68640035676
5386,173279.3295310999
10880,291766.46598256216
3954,183419.19899907784
13426,259227.1422671648
5966,211722.1992440833
16315,316941.3091555475
7455,194997.83747782224
11071,231220.15821444464
14740,222535.44726025162
16087,228764.21346187222
8931,238436.9710437267
15289,172209.48088308965
16089,258548.9780842893
12128,182983.75823252022
4724,216973.21914064765
8585,199026.67823731722
7188,230677.7228569633
5423,161143.94191527952
10488,185355.12333996716
5980,213481.4630727513
8376,237155.53099110592
12397,130440.47076101562
16496,208728.85757084508
4891,262483.40197126166
9710,143041.37948899882
6339,163344.7439876694
244,203912.45933741622
5002,232290.12015310233
5358,184781.070955924
7636,151251.1673869599
9361,318561.7034488121
3601,130646.48425514204
15755,150186.26911870518
172,182682.02531890984
3037,329847.9413565125
577,259706.67340396275
3607,198058.10556310392
2515,109959.42185960057
10413,149522.2456982092
10511,226966.9302721121
4637,404904.2402079911
12736,275817.0910334447
9534,239146.38609425235
11641,174871.20407346406
10419,247001.76181920007
15313,139708.36127015855
14915,203318.9626150174
12409,362315.8460710211
9405,129921.01875756508
14066,201566.63395367964
14108,202545.47571535865
11931,243647.12682276795
11464,327860.0490169592
926,154285.04149484963
11190,217538.48603417832
10260,180739.4198237787
12712,204143.5120950287
1234,216335.42875024508
11608,101615.59697273892
3776,257079.87908837057
4881,202104.20286387007
10266,193064.9074998687
3262,230660.81923534884
3576,352167.8654830073
16604,452372.629729442
8041,143127.33044656462
10691,246281.0801775308
8357,183930.60300956227
11661,148129.99516091635
4453,242812.12053885058
15936,218754.24358454795
8463,242766.6608140826
15770,217077.1958684098
466,167271.02734824858
14965,88166.83513925738
11227,175759.2974951612
9894,249400.76754727188
11746,203248.19100624314
4118,151996.21559064742
756,337655.2875782554
15589,199957.52674850248
109,348185.77732776507
5778,227583.9133351951
1731,93388.47904103473
3450,153622.0926796387
2961,195916.14231687423
222,175671.83303352285
11454,333753.66755659116
7339,183902.71276284763
12096,102322.72284528126
14074,193697.7771171073
4058,236073.0075395137
6603,227122.69855006202
3289,125404.58996661086
16681,255438.0544534548
8200,320723.93666908686
3343,208661.5871176044
7802,181328.8119162981
2082,403595.9167145519
217,249249.34195895382
1720,186397.14159878108
7224,240962.70624402168
6176,156604.46018961922
12571,253697.48309220732
16666,300120.61451555655
8908,204915.99070451476
6914,175447.86809240092
5428,200271.31584338553
381,185767.3656308568
3991,174159.93331175734
16365,228283.88475360477
1046,198766.29414226225
391,153719.72816658564
9212,333085.1284407566
3022,180554.4516159283
9961,111566.13986371233
6764,297062.8196709518
7720,179881.74221432258
4809,205344.70910674764
8877,311870.91944924404
7817,199131.02882552549
10614,108774.65071139613
5553,255793.94498936113
16488,133551.74012213928
11002,163332.92585069628
13592,411618.2017307146
15050,238677.04937398637
13553,278055.2168999444
9041,192205.26580042913
5461,398910.51610673836
16274,343661.62657148123
2138,121496.93703296388
6245,162833.8552306543
8245,169990.15730516717
6491,221415.95504650567
13218,194083.38630167962
13101,104141.36431188507
10462,146587.89800638176
4079,182010.33737936604
1506,493779.15349705704
14107,129260.18009444818
12215,268239.152604825
11576,316262.9503599324
10567,230121.08066185063
12713,223846.18392605975
1468,478617.1798605316
2549,246558.2706963248
4172,238874.335333759
12380,242523.9091965881
3513,130106.5520907065
8165,286583.8492604791
1127,218146.34623905667
14601,368568.0626278884
15526,321765.5530602887
986,343749.0636175294
14968,208796.1586170425
9348,227019.9301687008
6317,255056.72841245923
7497,81085.73237035163
5079,307088.74830820126
528,175312.2370879558
10964,147684.0453889286
5812,311042.4402764157
11022,201674.30495968703
16251,140577.2255997573
5863,115724.56953756146
8664,220471.50961100572
5396,179633.65476802108
6917,253899.40507711886
12776,126605.01671413098
473,254851.56148646175
13333,215865.11157751328
13023,197045.430278795
7357,195280.05950873735
10955,495559.36600491276
11914,318638.89330392936
12535,162823.33307077523
11205,151935.92502476272
13209,179106.4993778833
16119,379552.2235571874
2174,235449.8266861012
4834,187984.87300986293
10151,199674.5020404804
5584,198568.4716548998
6672,216957.38726399545
12858,285456.06967079325
5106,192611.89391352993
8884,188047.05320879567
13766,172732.53721805252
12556,124028.97924461022
12910,224033.08950657316
6258,127726.36430546042
7100,260944.4794545514
1793,173513.1232362665
3335,189259.19346371182
12835,180803.81740590182
10591,158704.23741204754
15707,249984.76656158225
16389,161283.8773745467
7440,340570.8977708795
6293,179926.79284712113
3937,194397.2574389294
16527,199303.75417228957
5102,246388.02585848488
10734,263649.15655926534
7986,159001.2937688522
6495,120490.63584821712
9571,232566.02177713692
5131,224113.14953685843
10761,254104.35970217857
143,438927.04893876135
13829,166661.6254556127
13662,245568.00450353083
1771,148969.24529265883
5448,199974.3270753225
8594,156131.8915325542
12038,194140.5083795496
16471,156285.96457224968
16764,146850.03592610682
1282,172719.20290627386
15101,260954.87732123557
9473,137232.38958654218
2324,440121.0120053546
14448,248110.38850739377
6000,77321.3378566487
2077,125272.9142351144
12960,232796.38795044855
15837,205995.83392769116
8805,247322.25072422076
9987,221342.46161238808
1580,321430.44584058115
11089,126751.19901075812
10926,227527.61444726202
12773,413876.5570877019
6490,277820.8607516023
10858,128260.35314537965
2831,138079.40471012183
16326,153002.7480946056
371,225552.7093783198
8852,186149.64752526025
6713,307250.8652849665
4230,210305.6627379181
3639,213368.46109140213
3642,200588.04662836101
5149,201268.59564132692
2861,207337.83088416044
13300,100253.18548437096
2807,315337.82372778305
5919,99779.22650541175
12716,487473.1684511708
4271,235768.42796727092
16055,240131.4354187112
3747,298929.581341591
5857,231787.2853279667
6884,302508.53883537214
16027,255925.92236894346
3512,253054.09879195841
5181,172450.7871489263
16732,271343.88081721193
1908,181615.07408919412
12082,179597.41191301218
7286,138741.020594772
8216,138155.03243280135
6929,300886.4146921486
3950,327401.86003031034
12479,189033.46905932002
877,129006.89947483895
1366,186551.25798344356
384,136880.95137014738
5767,206937.87761703558
6910,150765.05188859816
187,194469.57355854617
10164,262918.666141054
8603,237791.17320198764
15834,195101.110011474
3078,131451.2101250037
3479,254349.7990350526
6671,224880.05421446235
6078,165724.06440984446
16271,119111.53676777132
16191,166719.01280153313
11544,191515.354944189
7781,203552.29458067755
14918,283139.2643953226
6238,169514.65491164624
12989,213802.24526734118
11907,203471.45564683748
9696,152568.3150545145
14084,316324.6276515024
3895,158538.42891799097
4367,197461.13141770754
8453,67687.93364093015
7638,353188.61817832186
8373,237209.1909315978
4674,182971.06805645005
15787,151710.374136206
5903,219572.81617445382
13679,213730.04395513478
9018,311969.88956672343
15823,259853.0008453638
13289,147449.0038919693
9896,222424.87604624443
14436,190840.18693232164
5547,260877.45134052608
4048,302269.58598447894
16579,209949.95353630304
8550,197709.1103117954
9385,253592.12165576048
5242,158889.18315501508
31,182443.71482208263
6144,278790.3154620627
3990,186521.86975561464
2523,88629.22727758213
12608,277464.1395016701
7234,171610.59134010354
15264,224024.2134664955
9623,188510.29445708208
3161,332193.3660601084
7425,102442.91677854951
13021,297470.9164997581
4044,151319.12749578187
15411,236069.0856991526
979,324055.790699284
5514,235054.39201719995
4817,171680.56522009312
2115,186949.05319706773
10571,268013.8682511656
8992,230838.64657176577
15546,175709.2986270457
11359,134211.17538150982
11972,184157.760906603
12838,157710.67205194174
5948,129507.7980981475
422,315259.0926044331
4855,151715.88493187175
16197,111765.76391834521
8926,426018.3455791628
5703,184423.61862379868
8848,190567.7806486735
7039,316668.801927034
3806,163250.0467404946
15154,233680.5675987085
13132,183616.6021257356
7438,190078.876502362
4398,209904.02017227432
2440,195176.0290415231
3751,149447.30439696996
1476,180724.0821789716
2264,273038.5435534662
16444,159247.142473008
10704,153161.95339783627
4033,145662.00878542537
4508,121480.3339721935
16290,232639.11656365765
10387,210196.56155740586
5457,153188.91075210477
4910,257378.7834275345
7451,211015.12507184144
10732,169851.3545456265
8015,108867.74129348782
6148,189251.30959395456
5892,234031.65265569845
7825,242651.95354064103
6851,249306.95107649616
6633,201811.50232801426
2139,282164.28957738465
10213,281582.2343942871
2830,232547.16877353482
13907,139576.53559229206
15897,349844.29155785026
8311,179157.49339709413
14230,191145.60870020965
3878,215467.12627596394
13732,181023.2167406435
12110,177254.24129935505
10675,279654.46018069366
12946,128962.47254284006
16754,212564.0280605829
4394,276375.3296326366
16728,169524.94173658575
14378,315792.3778589302
9949,167640.4147884048
994,191695.90806755042
13258,149744.2009162661
5883,321202.02472606784
6933,319364.7974826863
13193,211361.17220875635
13286,171090.9358001691
13407,349390.49415196764
7512,125710.26002740354
7221,191976.5074047571
14428,139435.59789306874
1740,192637.73439379147
3,137654.4838519806
12952,205596.37235274314
11537,142753.13538736885
2558,126657.86855860127
14081,238061.48027823478
3517,232268.7742492128
7149,232300.92949837103
15777,121121.76637588348
8995,237555.52195989594
826,300451.79159763816
509,251035.4649341561
14875,280056.397133769
6591,161795.2087303295
11283,106111.90629443293
9897,243714.3601411416
14902,184827.0698887682
14291,192267.26077261075
3162,225264.5011884381
4206,190581.28727284598
11580,197522.58195459523
2007,210120.24484296617
14939,274905.25213192066
13572,191215.6236639509
10720,171076.62702106143
